id,occurred_at,district,region,severity,latitude,longitude,accident_type,casualties,vehicles_involved,weather,source
7719,5/8/2024 19:40,Uzhhorod,Zakarpatska,3,52.293055,30.806922,other,0,1,storm,OSM
7720,2/12/2021 2:13,Odesa,Odeska,1,51.740676,23.618005,rollover,5,4,storm,OSM
7721,7/20/2023 0:20,Irpin,Kyivska,1,46.439577,39.165569,rollover,1,2,fog,OSM
7722,4/21/2024 0:48,Kharkiv,Kharkivska,3,50.363669,38.813048,collision,1,1,snow,OSM
7723,8/22/2019 5:54,Bilhorod-Dnistrovskyi,Odeska,2,51.721587,35.530144,collision,1,3,snow,Opendatabot
7724,10/21/2021 21:45,Kamianske,Dniprovska,3,47.059503,36.844244,pedestrian,1,4,clear,Telegram
7725,10/28/2022 23:33,Uzhhorod,Zakarpatska,2,45.28958,39.334612,rollover,5,1,storm,OSM
7726,6/13/2022 23:35,Mukachevo,Zakarpatska,3,49.675294,23.000351,collision,0,2,fog,Opendatabot
7727,5/18/2025 14:54,Brovary,Kyivska,1,44.177638,26.347956,collision,2,1,clear,OSM
7728,4/15/2020 5:51,Dnipro,Dniprovska,2,49.91979,25.818946,hit_and_run,2,2,fog,Opendatabot
7729,3/17/2023 15:13,Lviv,Lvivska,2,48.581267,25.626566,other,3,4,snow,Opendatabot
7730,8/6/2022 6:53,Uzhhorod,Zakarpatska,3,48.020981,31.889921,hit_and_run,3,4,snow,Telegram
7731,5/19/2023 6:57,Dnipro,Dniprovska,3,46.617782,23.336343,hit_and_run,4,2,snow,Telegram
7732,2/28/2022 12:25,Lviv,Lvivska,1,48.852147,25.151981,collision,4,1,clear,Opendatabot
7733,1/11/2020 10:10,Odesa,Odeska,1,48.436363,26.770814,other,0,2,clear,OSM
7734,12/27/2022 4:00,Lozova,Kharkivska,1,49.180373,23.814877,pedestrian,2,2,snow,Telegram
7735,5/14/2022 17:59,Uzhhorod,Zakarpatska,3,47.328474,36.000564,rollover,2,1,storm,OSM
7736,12/20/2019 13:46,Bilhorod-Dnistrovskyi,Odeska,2,44.512564,29.203927,rollover,2,2,rain,Telegram
7737,11/27/2021 23:25,Berehove,Zakarpatska,1,52.10409,39.58408,collision,2,1,snow,Telegram
7738,7/11/2022 12:14,Zolochiv,Lvivska,2,50.034576,22.307384,rollover,2,1,storm,OSM
7739,7/3/2019 14:42,Zolochiv,Lvivska,1,49.58795,29.41529,hit_and_run,0,2,clear,Opendatabot
7740,6/27/2023 9:22,Haisyn,Vinnytska,3,45.483224,23.18018,rollover,2,3,snow,OSM
7741,10/24/2025 13:04,Mukachevo,Zakarpatska,3,44.798127,34.219795,collision,0,3,fog,Telegram
7742,8/4/2025 13:31,Vinnytsia,Vinnytska,2,47.124351,33.873472,rollover,5,1,rain,Opendatabot
7743,2/11/2020 3:46,Lviv,Lvivska,3,45.738225,34.742629,hit_and_run,0,1,snow,Telegram
7744,6/18/2019 16:51,Brovary,Kyivska,2,46.230836,25.972227,pedestrian,1,4,fog,Opendatabot
7745,12/27/2023 1:42,Kamianske,Dniprovska,2,51.532013,38.420435,collision,0,3,clear,Opendatabot
7746,6/14/2025 1:28,Obukhiv,Kyivska,1,48.388535,31.409565,other,0,2,snow,Opendatabot
7747,11/16/2022 8:45,Lviv,Lvivska,2,48.303025,34.366344,pedestrian,4,3,rain,OSM
7748,7/23/2020 23:09,Kamianske,Dniprovska,1,45.146928,28.079086,collision,1,3,snow,Telegram
7749,10/21/2025 23:02,Kamianske,Dniprovska,1,51.370784,36.828587,pedestrian,1,4,clear,OSM
7750,3/9/2022 1:31,Lozova,Kharkivska,2,47.935373,26.532503,rollover,2,3,fog,Opendatabot
7751,9/26/2024 9:17,Lozova,Kharkivska,2,45.556242,30.421665,pedestrian,3,3,storm,Opendatabot
7752,12/13/2021 22:24,Zolochiv,Lvivska,2,47.313041,35.938896,hit_and_run,2,2,storm,OSM
7753,1/15/2021 9:16,Dnipro,Dniprovska,3,49.212128,30.581618,pedestrian,4,1,snow,Opendatabot
7754,5/21/2023 6:43,Haisyn,Vinnytska,2,46.513038,38.559647,pedestrian,0,1,storm,OSM
7755,8/11/2019 2:55,Novomoskovsk,Dniprovska,1,51.634383,34.193604,rollover,4,3,snow,OSM
7756,4/1/2020 10:21,Brovary,Kyivska,3,46.462851,34.517767,pedestrian,1,3,storm,OSM
7757,11/14/2021 17:04,Novomoskovsk,Dniprovska,1,49.72385,32.673651,pedestrian,4,3,storm,Telegram
7758,12/6/2022 13:27,Lozova,Kharkivska,1,52.186092,34.027009,rollover,0,1,fog,OSM
7759,12/9/2022 21:08,Chuhuiv,Kharkivska,1,48.301023,36.158781,collision,0,3,storm,Opendatabot
7760,1/18/2023 23:43,Chuhuiv,Kharkivska,2,45.966202,39.790635,collision,1,4,fog,OSM
7761,4/27/2023 22:37,Zolochiv,Lvivska,3,51.969586,28.576493,hit_and_run,4,4,storm,Telegram
7762,7/3/2020 10:00,Kharkiv,Kharkivska,3,46.782462,29.459802,pedestrian,4,1,clear,Telegram
7763,9/9/2022 23:20,Chuhuiv,Kharkivska,1,44.406683,37.231943,pedestrian,2,3,fog,OSM
7764,10/28/2019 12:20,Chuhuiv,Kharkivska,3,50.284146,23.947932,pedestrian,4,4,clear,Telegram
7765,4/2/2019 2:12,Mukachevo,Zakarpatska,1,49.971365,26.387059,collision,5,1,clear,OSM
7766,5/20/2024 2:02,Bilhorod-Dnistrovskyi,Odeska,2,48.513951,23.637529,hit_and_run,4,1,storm,OSM
7767,7/6/2024 20:37,Sokal,Lvivska,2,45.368801,31.037063,hit_and_run,3,2,storm,Telegram
7768,11/22/2023 16:49,Zhmerynka,Vinnytska,3,51.063125,23.711565,hit_and_run,3,4,snow,OSM
7769,6/8/2025 0:50,Sokal,Lvivska,2,49.203555,38.218499,rollover,1,1,snow,OSM
7770,10/30/2023 20:09,Zhmerynka,Vinnytska,1,44.672853,33.070852,other,2,3,fog,Telegram
7771,10/31/2020 17:13,Zhmerynka,Vinnytska,1,51.675599,34.795673,collision,3,3,snow,Opendatabot
7772,12/12/2023 15:50,Lozova,Kharkivska,1,50.949239,35.089218,hit_and_run,2,4,fog,OSM
7773,6/30/2021 17:53,Bilhorod-Dnistrovskyi,Odeska,1,52.131673,32.378822,pedestrian,5,1,rain,OSM
7774,8/16/2024 21:19,Chuhuiv,Kharkivska,2,50.265113,33.055108,other,3,3,snow,Telegram
7775,9/13/2019 20:06,Novomoskovsk,Dniprovska,1,51.601584,33.421198,rollover,0,2,snow,Telegram
7776,11/15/2025 7:09,Brovary,Kyivska,2,50.238728,32.756792,collision,2,1,storm,OSM
7777,2/23/2022 4:02,Lviv,Lvivska,2,49.301744,32.170061,collision,1,3,storm,Opendatabot
7778,1/2/2020 19:40,Lozova,Kharkivska,2,44.280131,38.756644,pedestrian,2,3,snow,Telegram
7779,7/12/2021 2:19,Haisyn,Vinnytska,3,49.29735,27.961158,other,5,4,snow,Telegram
7780,8/3/2024 22:24,Irpin,Kyivska,1,45.239416,27.65063,rollover,3,2,fog,Opendatabot
7781,3/8/2021 6:31,Zolochiv,Lvivska,2,48.362304,27.171064,hit_and_run,4,4,rain,Telegram
7782,6/25/2021 20:35,Berehove,Zakarpatska,2,44.978557,38.991461,pedestrian,1,4,fog,Opendatabot
7783,9/9/2023 11:42,Zolochiv,Lvivska,1,48.431992,24.037525,pedestrian,4,1,rain,Telegram
7784,1/12/2023 15:45,Irpin,Kyivska,1,49.261951,33.653484,other,5,2,clear,Opendatabot
7785,11/13/2020 0:00,Lozova,Kharkivska,3,49.038584,37.260948,rollover,1,3,storm,Opendatabot
7786,10/3/2024 6:21,Sokal,Lvivska,3,49.032669,39.972772,collision,2,4,snow,Telegram
7787,3/11/2025 15:25,Irpin,Kyivska,2,50.435684,24.155891,hit_and_run,0,2,fog,Telegram
7788,5/17/2022 3:35,Irpin,Kyivska,3,46.819549,26.857695,rollover,4,3,fog,Opendatabot
7789,5/16/2025 3:59,Lozova,Kharkivska,2,48.390049,25.276845,other,0,3,rain,OSM
7790,1/2/2023 10:52,Lviv,Lvivska,3,48.618596,30.982985,other,2,1,clear,Telegram
7791,9/30/2023 15:31,Lviv,Lvivska,2,45.810841,37.498067,other,2,1,rain,Telegram
7792,11/7/2019 3:09,Sokal,Lvivska,3,50.028912,25.936048,other,4,4,snow,Opendatabot
7793,4/29/2023 4:11,Lozova,Kharkivska,1,48.767019,23.591663,hit_and_run,5,4,clear,Opendatabot
7794,2/23/2020 0:44,Berehove,Zakarpatska,1,47.856544,32.222468,rollover,2,2,storm,Opendatabot
7795,2/21/2022 22:13,Lozova,Kharkivska,1,45.8093,32.042241,pedestrian,5,2,snow,Telegram
7796,6/7/2022 4:29,Mukachevo,Zakarpatska,3,52.087339,22.219559,collision,3,2,rain,Telegram
7797,12/13/2024 0:12,Irpin,Kyivska,1,52.433784,31.114623,collision,1,3,clear,Opendatabot
7798,1/5/2020 10:29,Zhmerynka,Vinnytska,2,48.807567,35.116944,collision,4,3,clear,OSM
7799,8/14/2023 20:43,Zhmerynka,Vinnytska,2,52.362538,22.261824,rollover,2,4,clear,OSM
7800,12/22/2021 6:10,Obukhiv,Kyivska,1,46.89912,22.055304,pedestrian,3,3,rain,Opendatabot
7801,5/1/2021 11:46,Mukachevo,Zakarpatska,2,47.57954,22.552655,collision,3,1,storm,Telegram
7802,10/19/2022 21:47,Kamianske,Dniprovska,2,46.123141,28.993503,pedestrian,0,2,storm,Telegram
7803,10/9/2020 22:05,Uzhhorod,Zakarpatska,2,51.139935,35.674571,collision,0,1,rain,OSM
7804,9/29/2021 16:35,Vinnytsia,Vinnytska,2,48.25433,26.870546,pedestrian,3,3,rain,Telegram
7805,2/16/2023 20:43,Obukhiv,Kyivska,3,52.213462,32.110372,hit_and_run,1,4,storm,Opendatabot
7806,4/2/2021 19:55,Brovary,Kyivska,1,47.490608,24.130467,other,5,2,storm,OSM
7807,5/31/2021 4:41,Vinnytsia,Vinnytska,3,47.661666,23.20122,collision,3,2,clear,Opendatabot
7808,10/17/2022 13:05,Bilhorod-Dnistrovskyi,Odeska,2,48.553989,37.42215,other,2,4,snow,Telegram
7809,5/1/2022 20:49,Sokal,Lvivska,3,48.615597,26.66529,other,1,1,fog,OSM
7810,4/17/2023 15:20,Obukhiv,Kyivska,2,45.333676,38.064069,rollover,1,1,storm,OSM
7811,10/27/2022 2:36,Berehove,Zakarpatska,2,45.58702,25.372735,collision,0,4,snow,Telegram
7812,6/12/2022 21:56,Berehove,Zakarpatska,2,49.105563,23.573101,other,4,4,storm,OSM
7813,5/29/2023 11:25,Lviv,Lvivska,2,44.403147,28.319549,pedestrian,3,3,clear,OSM
7814,12/1/2020 23:25,Chuhuiv,Kharkivska,2,50.053287,22.038443,rollover,1,3,fog,Opendatabot
7815,11/5/2021 18:53,Kharkiv,Kharkivska,1,47.449844,32.58704,pedestrian,1,4,rain,Opendatabot
7816,8/17/2024 11:29,Dnipro,Dniprovska,3,51.559714,31.228486,collision,1,3,rain,Opendatabot
7817,9/27/2025 17:31,Uzhhorod,Zakarpatska,1,45.53221,25.32106,hit_and_run,4,3,rain,Opendatabot
7818,9/12/2020 7:28,Chuhuiv,Kharkivska,3,46.670221,31.826255,rollover,1,4,snow,Opendatabot
7819,8/15/2019 8:06,Kamianske,Dniprovska,2,44.100354,30.422147,hit_and_run,3,4,snow,Opendatabot
7820,11/20/2021 13:57,Berehove,Zakarpatska,1,49.497295,32.545376,other,3,1,storm,Telegram
7821,9/22/2020 18:43,Sokal,Lvivska,2,45.475249,36.088678,pedestrian,0,2,rain,Opendatabot
7822,5/13/2023 3:59,Bilhorod-Dnistrovskyi,Odeska,1,44.402238,35.534549,pedestrian,3,2,fog,Opendatabot
7823,5/25/2023 19:03,Zolochiv,Lvivska,2,47.83546,38.466013,rollover,4,2,snow,Telegram
7824,2/17/2020 5:22,Odesa,Odeska,3,44.450116,34.816516,pedestrian,4,2,clear,Telegram
7825,4/20/2022 19:46,Uzhhorod,Zakarpatska,1,52.140018,37.647198,pedestrian,0,4,rain,OSM
7826,8/21/2025 6:43,Novomoskovsk,Dniprovska,2,44.942082,39.127655,hit_and_run,0,1,clear,Telegram
7827,3/28/2020 10:18,Chuhuiv,Kharkivska,1,47.199461,35.577647,hit_and_run,2,2,rain,OSM
7828,3/31/2020 13:11,Zhmerynka,Vinnytska,2,46.505,37.733784,rollover,2,1,clear,Telegram
7829,10/19/2021 9:35,Irpin,Kyivska,3,46.187855,22.521454,collision,5,1,snow,Opendatabot
7830,4/8/2022 21:08,Berehove,Zakarpatska,2,45.658448,37.85823,other,5,1,rain,OSM
7831,10/19/2025 5:06,Lviv,Lvivska,1,47.642592,34.471222,other,0,4,clear,Opendatabot
7832,6/13/2023 2:08,Haisyn,Vinnytska,2,45.695828,22.324598,rollover,4,2,rain,Telegram
7833,3/30/2023 13:53,Kharkiv,Kharkivska,3,50.428331,22.495865,hit_and_run,1,2,rain,Telegram
7834,8/15/2025 0:21,Haisyn,Vinnytska,3,49.576991,29.954633,rollover,0,2,storm,OSM
7835,6/28/2019 6:03,Obukhiv,Kyivska,1,47.422604,36.879864,pedestrian,4,2,clear,Opendatabot
7836,1/18/2023 5:04,Brovary,Kyivska,1,52.407031,35.969168,pedestrian,2,2,clear,OSM
7837,6/1/2019 1:03,Obukhiv,Kyivska,3,44.526292,26.760282,collision,4,4,snow,Opendatabot
7838,12/20/2025 1:49,Odesa,Odeska,3,44.952802,33.502496,hit_and_run,5,2,fog,Opendatabot
7839,6/30/2021 15:51,Mukachevo,Zakarpatska,2,46.878147,36.969701,hit_and_run,0,3,snow,Opendatabot
7840,6/16/2021 13:35,Berehove,Zakarpatska,2,48.418619,34.841642,rollover,0,4,snow,Opendatabot
7841,4/11/2023 2:11,Lviv,Lvivska,2,46.000502,37.955045,hit_and_run,3,2,clear,Telegram
7842,3/17/2024 19:21,Uzhhorod,Zakarpatska,2,49.500823,33.631583,collision,2,2,clear,Opendatabot
7843,1/21/2024 8:28,Chornomorsk,Odeska,3,45.871363,23.294508,collision,4,2,fog,OSM
7844,9/12/2024 5:19,Odesa,Odeska,3,49.9398,22.656687,hit_and_run,1,2,clear,OSM
7845,7/5/2019 16:38,Chornomorsk,Odeska,2,45.280494,23.596109,collision,0,3,fog,OSM
7846,6/22/2023 23:55,Brovary,Kyivska,3,46.661143,32.985751,rollover,5,2,storm,OSM
7847,8/7/2022 7:01,Odesa,Odeska,1,51.297326,24.695542,pedestrian,1,2,fog,Telegram
7848,1/12/2025 14:34,Novomoskovsk,Dniprovska,2,50.223455,33.954173,hit_and_run,4,2,rain,Opendatabot
7849,1/7/2024 22:52,Novomoskovsk,Dniprovska,1,48.709324,33.709602,pedestrian,0,2,snow,OSM
7850,8/30/2019 2:56,Chornomorsk,Odeska,3,46.065216,34.350118,pedestrian,3,4,clear,Telegram
7851,12/15/2019 19:07,Chornomorsk,Odeska,3,48.444268,24.357813,other,0,1,fog,Opendatabot
7852,11/14/2024 0:31,Uzhhorod,Zakarpatska,2,45.720178,29.441228,other,3,3,rain,OSM
7853,12/15/2019 14:59,Odesa,Odeska,2,47.566985,36.579266,other,5,1,snow,Opendatabot
7854,2/23/2019 9:46,Bilhorod-Dnistrovskyi,Odeska,1,50.180715,38.836995,pedestrian,5,3,clear,Telegram
7855,9/6/2022 7:05,Kharkiv,Kharkivska,2,47.689314,23.352147,rollover,0,3,storm,Opendatabot
7856,9/20/2019 21:24,Kharkiv,Kharkivska,1,45.318432,32.258156,pedestrian,1,4,rain,OSM
7857,10/8/2023 6:22,Sokal,Lvivska,2,44.713984,29.068409,collision,2,4,clear,Telegram
7858,3/11/2025 20:39,Haisyn,Vinnytska,3,44.705555,26.944602,hit_and_run,5,4,rain,Opendatabot
7859,12/26/2022 11:14,Irpin,Kyivska,1,48.140558,22.743296,pedestrian,2,2,snow,Opendatabot
7860,4/27/2025 2:04,Zolochiv,Lvivska,2,52.133115,23.751986,other,1,1,storm,Opendatabot
7861,12/30/2022 23:27,Mukachevo,Zakarpatska,2,50.002585,39.059315,collision,0,2,snow,Telegram
7862,8/16/2024 11:31,Dnipro,Dniprovska,3,47.50529,26.693205,rollover,3,1,snow,OSM
7863,6/18/2020 8:59,Novomoskovsk,Dniprovska,1,48.716132,25.07187,hit_and_run,4,3,snow,OSM
7864,12/7/2022 10:18,Brovary,Kyivska,3,46.589697,25.448509,hit_and_run,4,1,rain,Opendatabot
7865,5/10/2020 10:28,Zhmerynka,Vinnytska,3,46.464944,26.895231,pedestrian,2,3,rain,OSM
7866,12/23/2022 17:12,Kamianske,Dniprovska,2,50.970459,28.694174,other,5,2,clear,Opendatabot
7867,6/25/2023 14:48,Kamianske,Dniprovska,3,50.872752,29.697754,hit_and_run,3,3,clear,Opendatabot
7868,12/29/2019 22:35,Berehove,Zakarpatska,1,48.575082,27.495762,rollover,2,2,storm,Opendatabot
7869,6/30/2021 19:11,Chuhuiv,Kharkivska,1,50.884041,29.826828,rollover,0,2,rain,Telegram
7870,8/13/2021 4:27,Kharkiv,Kharkivska,2,48.238135,36.19472,hit_and_run,5,3,storm,Telegram
7871,7/14/2020 6:19,Lviv,Lvivska,2,44.637077,31.92916,rollover,5,4,rain,Telegram
7872,3/21/2021 6:58,Bilhorod-Dnistrovskyi,Odeska,2,51.720609,33.450552,rollover,0,1,fog,OSM
7873,8/12/2024 17:11,Odesa,Odeska,1,48.370972,32.171867,hit_and_run,2,3,clear,OSM
7874,2/3/2024 1:01,Uzhhorod,Zakarpatska,3,47.777132,39.066188,collision,0,1,fog,Telegram
7875,11/21/2023 16:07,Brovary,Kyivska,1,51.539291,36.521662,pedestrian,0,2,storm,Telegram
7876,3/3/2020 9:35,Kharkiv,Kharkivska,1,48.395734,28.632509,other,5,3,clear,Telegram
7877,8/4/2024 14:01,Chuhuiv,Kharkivska,1,47.131756,24.177678,collision,3,4,rain,Telegram
7878,9/17/2025 0:19,Dnipro,Dniprovska,3,50.462809,30.870434,collision,5,1,fog,Telegram
7879,1/20/2020 0:52,Haisyn,Vinnytska,1,46.845236,38.278586,pedestrian,5,3,clear,Opendatabot
7880,1/2/2025 6:24,Sokal,Lvivska,1,44.673821,33.988927,other,5,4,clear,Opendatabot
7881,4/6/2022 2:58,Sokal,Lvivska,1,44.818708,39.524831,pedestrian,0,3,snow,Telegram
7882,1/10/2019 13:58,Odesa,Odeska,3,50.587548,27.13045,hit_and_run,1,4,fog,OSM
7883,4/1/2025 4:55,Uzhhorod,Zakarpatska,1,44.018423,37.884333,collision,5,2,snow,OSM
7884,7/12/2024 17:30,Sokal,Lvivska,3,44.568186,32.133075,collision,0,3,rain,Telegram
7885,9/8/2024 9:38,Kharkiv,Kharkivska,1,44.141382,37.283028,hit_and_run,3,2,rain,OSM
7886,8/22/2023 8:40,Mukachevo,Zakarpatska,2,44.107672,26.531637,pedestrian,4,4,fog,Opendatabot
7887,11/23/2023 12:40,Haisyn,Vinnytska,3,49.522485,23.091033,hit_and_run,4,3,snow,Telegram
7888,6/9/2023 19:16,Odesa,Odeska,2,46.60695,33.114879,collision,2,4,clear,OSM
7889,10/25/2025 15:59,Chornomorsk,Odeska,1,48.25976,34.482134,hit_and_run,2,4,rain,Opendatabot
7890,10/28/2023 6:43,Lozova,Kharkivska,3,49.20319,30.392743,hit_and_run,0,1,clear,Opendatabot
7891,5/22/2023 15:22,Obukhiv,Kyivska,1,46.204152,34.902234,rollover,4,1,clear,Opendatabot
7892,10/7/2021 10:46,Bilhorod-Dnistrovskyi,Odeska,1,50.465806,33.166233,hit_and_run,3,4,rain,OSM
7893,12/15/2024 5:36,Kamianske,Dniprovska,3,52.362715,32.464912,other,3,2,fog,Telegram
7894,11/20/2021 22:44,Irpin,Kyivska,2,47.725904,37.597114,pedestrian,1,3,fog,Opendatabot
7895,9/18/2024 10:54,Haisyn,Vinnytska,3,44.645077,22.300652,rollover,3,2,clear,Telegram
7896,5/17/2024 3:31,Zolochiv,Lvivska,2,44.170095,30.355378,other,1,3,clear,Opendatabot
7897,5/7/2025 14:58,Dnipro,Dniprovska,2,49.387334,27.22527,pedestrian,4,3,rain,OSM
7898,12/8/2023 10:36,Mukachevo,Zakarpatska,3,50.733127,24.092476,pedestrian,0,2,fog,OSM
7899,12/11/2019 16:16,Chornomorsk,Odeska,2,47.156976,34.358093,pedestrian,5,4,snow,OSM
7900,12/11/2023 7:52,Odesa,Odeska,1,44.482136,30.649597,collision,4,1,clear,Telegram
7901,7/10/2023 2:38,Kharkiv,Kharkivska,3,46.246735,32.425206,other,4,1,snow,Telegram
7902,8/23/2023 17:55,Haisyn,Vinnytska,2,49.409654,33.62608,other,2,3,storm,Opendatabot
7903,9/24/2021 22:48,Kamianske,Dniprovska,1,45.021824,36.6473,rollover,2,2,snow,OSM
7904,3/1/2022 23:50,Bilhorod-Dnistrovskyi,Odeska,2,44.341764,31.750445,other,0,3,storm,OSM
7905,10/1/2025 16:26,Lozova,Kharkivska,1,49.167853,33.716168,rollover,0,1,fog,Telegram
7906,1/5/2021 10:35,Berehove,Zakarpatska,3,50.080734,30.669133,collision,2,3,fog,Opendatabot
7907,10/8/2023 11:44,Odesa,Odeska,1,46.007543,24.855605,collision,0,2,rain,Opendatabot
7908,3/1/2023 4:37,Novomoskovsk,Dniprovska,2,48.398527,33.730447,rollover,2,2,fog,OSM
7909,8/29/2024 10:47,Haisyn,Vinnytska,1,48.246945,38.837586,pedestrian,2,4,fog,OSM
7910,5/19/2021 13:05,Lviv,Lvivska,2,51.987192,31.563931,other,4,3,rain,OSM
7911,4/16/2025 16:01,Lviv,Lvivska,2,48.246863,32.315272,rollover,5,4,clear,Opendatabot
7912,7/1/2022 18:44,Lozova,Kharkivska,2,46.271097,22.771674,collision,3,4,storm,Telegram
7913,2/23/2025 22:01,Zhmerynka,Vinnytska,1,50.493736,24.634516,pedestrian,1,2,storm,Opendatabot
7914,12/23/2022 0:17,Berehove,Zakarpatska,2,44.851805,28.541966,collision,4,3,clear,OSM
7915,7/7/2024 14:42,Brovary,Kyivska,1,51.339088,38.877706,hit_and_run,5,3,fog,OSM
7916,3/30/2023 7:45,Chornomorsk,Odeska,2,47.581233,34.050309,other,2,1,rain,OSM
7917,5/14/2021 20:55,Brovary,Kyivska,1,46.300266,28.148945,rollover,0,1,storm,Telegram
7918,8/18/2024 16:27,Haisyn,Vinnytska,3,44.961069,35.61915,collision,4,4,rain,OSM
7919,3/1/2021 19:34,Lviv,Lvivska,2,48.321134,37.79569,rollover,5,3,rain,Opendatabot
7920,1/16/2023 4:44,Chuhuiv,Kharkivska,2,47.302121,23.404048,other,2,2,storm,Opendatabot
7921,11/10/2021 5:48,Odesa,Odeska,1,44.822956,31.958285,rollover,2,2,storm,Telegram
7922,7/23/2024 13:53,Brovary,Kyivska,3,47.495205,37.630995,collision,1,2,rain,OSM
7923,8/6/2019 22:10,Mukachevo,Zakarpatska,3,50.759131,33.067571,pedestrian,5,2,rain,Telegram
7924,5/26/2022 13:43,Novomoskovsk,Dniprovska,1,44.83308,38.862384,collision,4,3,rain,Opendatabot
7925,1/12/2025 21:55,Lviv,Lvivska,2,45.763851,29.600791,hit_and_run,3,3,rain,Opendatabot
7926,11/11/2019 17:24,Irpin,Kyivska,3,46.177113,26.350653,hit_and_run,3,4,rain,Telegram
7927,11/29/2025 3:47,Chornomorsk,Odeska,2,50.068837,25.348866,pedestrian,5,3,rain,Opendatabot
7928,3/8/2023 23:14,Mukachevo,Zakarpatska,2,49.047122,37.528969,other,1,1,rain,OSM
7929,9/15/2024 7:08,Kharkiv,Kharkivska,1,44.828504,31.199803,rollover,3,2,fog,Telegram
7930,5/7/2020 5:54,Dnipro,Dniprovska,3,44.136579,22.325675,hit_and_run,2,3,fog,OSM
7931,9/21/2024 21:38,Dnipro,Dniprovska,1,44.205547,29.677922,rollover,0,1,clear,OSM
7932,5/16/2020 13:24,Kharkiv,Kharkivska,1,51.821979,35.672244,pedestrian,4,4,clear,OSM
7933,5/17/2024 23:55,Brovary,Kyivska,3,48.11595,31.399752,hit_and_run,2,2,snow,OSM
7934,11/27/2019 14:36,Berehove,Zakarpatska,3,50.490267,39.544483,rollover,5,1,clear,Telegram
7935,2/25/2019 13:14,Lviv,Lvivska,2,46.508062,28.565049,collision,3,4,snow,OSM
7936,3/29/2019 16:33,Zhmerynka,Vinnytska,1,45.237733,36.380929,collision,2,3,snow,Opendatabot
7937,11/13/2021 22:29,Chornomorsk,Odeska,2,50.547109,24.332968,other,4,2,storm,OSM
7938,5/7/2019 7:01,Kharkiv,Kharkivska,2,45.869012,37.237987,other,4,2,snow,Telegram
7939,8/8/2020 20:53,Irpin,Kyivska,1,50.771462,26.723822,other,2,4,clear,OSM
7940,7/19/2023 8:49,Sokal,Lvivska,3,49.568166,36.765435,collision,4,3,storm,Telegram
7941,2/24/2021 9:22,Obukhiv,Kyivska,2,51.028533,37.631403,pedestrian,2,3,storm,Telegram
7942,1/30/2024 15:29,Odesa,Odeska,3,44.203266,33.101138,hit_and_run,5,3,clear,Telegram
7943,4/12/2023 12:28,Lozova,Kharkivska,1,51.396885,28.727406,other,1,2,snow,Opendatabot
7944,8/16/2022 13:06,Kamianske,Dniprovska,3,47.082935,31.117202,rollover,2,3,clear,OSM
7945,9/27/2020 22:23,Bilhorod-Dnistrovskyi,Odeska,2,46.564809,31.084325,collision,3,3,fog,Opendatabot
7946,3/3/2019 7:32,Haisyn,Vinnytska,3,47.750786,22.129605,collision,0,2,snow,Opendatabot
7947,7/30/2024 16:08,Novomoskovsk,Dniprovska,1,44.221654,25.006755,other,1,2,snow,Telegram
7948,1/15/2019 23:43,Bilhorod-Dnistrovskyi,Odeska,1,44.543834,32.528469,pedestrian,1,1,fog,Opendatabot
7949,7/18/2023 16:41,Zolochiv,Lvivska,1,51.078847,28.002022,rollover,0,1,snow,Telegram
7950,12/12/2019 19:40,Haisyn,Vinnytska,3,44.265434,25.32769,collision,2,2,fog,Opendatabot
7951,9/19/2025 8:11,Zhmerynka,Vinnytska,2,49.220158,23.049033,pedestrian,1,4,snow,Opendatabot
7952,10/6/2022 10:05,Dnipro,Dniprovska,2,50.207502,22.499438,hit_and_run,3,1,snow,OSM
7953,5/21/2020 4:17,Chuhuiv,Kharkivska,3,50.335202,23.604378,collision,3,2,fog,Telegram
7954,5/1/2024 8:07,Irpin,Kyivska,3,51.913854,38.827581,rollover,2,2,storm,Telegram
7955,9/23/2023 21:51,Sokal,Lvivska,2,49.500244,39.016953,hit_and_run,2,3,rain,Telegram
7956,6/5/2022 20:21,Sokal,Lvivska,3,52.340301,38.243602,other,2,3,snow,Telegram
7957,5/4/2020 4:43,Dnipro,Dniprovska,3,50.600635,33.682585,hit_and_run,3,2,snow,Opendatabot
7958,12/19/2021 17:50,Lozova,Kharkivska,3,45.388182,39.457846,hit_and_run,3,4,snow,Opendatabot
7959,10/20/2020 19:53,Lozova,Kharkivska,2,46.095858,32.654445,pedestrian,5,4,rain,Opendatabot
7960,5/12/2023 6:02,Vinnytsia,Vinnytska,1,44.82348,28.86522,rollover,2,2,clear,Opendatabot
7961,10/4/2021 19:26,Uzhhorod,Zakarpatska,1,44.029686,28.308728,rollover,1,2,snow,Opendatabot
7962,9/6/2025 21:28,Brovary,Kyivska,3,48.761036,34.09464,rollover,4,4,storm,Telegram
7963,11/3/2022 12:23,Lviv,Lvivska,1,48.443767,38.723327,other,4,3,fog,OSM
7964,12/27/2023 13:59,Obukhiv,Kyivska,3,50.975528,37.213579,rollover,2,3,fog,Telegram
7965,4/12/2020 6:36,Odesa,Odeska,2,50.720859,26.851517,other,4,1,clear,Opendatabot
7966,3/20/2020 19:30,Lviv,Lvivska,1,45.043564,31.674813,rollover,1,3,rain,Opendatabot
